# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.03413075e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
885             	9.52182973e-02	-5.42248426e-01	6.37466723e-01	-1.17971515e+00	-9.64575241e-02	-1.08325762e+00	4.93400050e-01	-5.89857574e-01	-4.76091487e-02	-1.81332025e-20	-4.76091487e-02	4.76091487e-02
886             	9.52113327e-02	-5.42377368e-01	6.37588700e-01	-1.17996607e+00	-9.65267841e-02	-1.08343928e+00	4.93456250e-01	-5.89983034e-01	-4.76056663e-02	-1.81331063e-20	-4.76056663e-02	4.76056663e-02
887             	9.52051687e-02	-5.42526362e-01	6.37731531e-01	-1.18025789e+00	-9.66011069e-02	-1.08365679e+00	4.93527840e-01	-5.90128947e-01	-4.76025844e-02	-1.81330024e-20	-4.76025844e-02	4.76025844e-02
888             	9.52074236e-02	-5.42833952e-01	6.38041375e-01	-1.18087533e+00	-9.67197736e-02	-1.08415555e+00	4.93717890e-01	-5.90437664e-01	-4.76037118e-02	-1.81328979e-20	-4.76037118e-02	4.76037118e-02
889             	9.52084163e-02	-5.42939724e-01	6.38148141e-01	-1.18108787e+00	-9.67572449e-02	-1.08433062e+00	4.93786688e-01	-5.90543933e-01	-4.76042082e-02	-1.81327793e-20	-4.76042082e-02	4.76042082e-02
890             	9.52254909e-02	-5.43123971e-01	6.38349462e-01	-1.18147343e+00	-9.68002799e-02	-1.08467315e+00	4.93936437e-01	-5.90736717e-01	-4.76127455e-02	-1.81326573e-20	-4.76127455e-02	4.76127455e-02
891             	9.52816729e-02	-5.43482905e-01	6.38764578e-01	-1.18224748e+00	-9.68596778e-02	-1.08538780e+00	4.94264064e-01	-5.91123741e-01	-4.76408365e-02	-1.81325497e-20	-4.76408365e-02	4.76408365e-02
892             	9.52968543e-02	-5.43603870e-01	6.38900724e-01	-1.18250459e+00	-9.68847701e-02	-1.08561982e+00	4.94367527e-01	-5.91252297e-01	-4.76484272e-02	-1.81324496e-20	-4.76484272e-02	4.76484272e-02
893             	9.53660684e-02	-5.43955758e-01	6.39321826e-01	-1.18327758e+00	-9.69226558e-02	-1.08635493e+00	4.94716136e-01	-5.91638792e-01	-4.76830342e-02	-1.81323536e-20	-4.76830342e-02	4.76830342e-02
894             	9.53834712e-02	-5.44084902e-01	6.39468373e-01	-1.18355327e+00	-9.69446145e-02	-1.08660866e+00	4.94832023e-01	-5.91776637e-01	-4.76917356e-02	-1.81322657e-20	-4.76917356e-02	4.76917356e-02
895             	9.54460085e-02	-5.44444519e-01	6.39890527e-01	-1.18433505e+00	-9.69931317e-02	-1.08734191e+00	4.95174391e-01	-5.92167523e-01	-4.77230042e-02	-1.81321945e-20	-4.77230042e-02	4.77230042e-02
896             	9.54552359e-02	-5.44563533e-01	6.40018769e-01	-1.18458230e+00	-9.70257973e-02	-1.08755651e+00	4.95265354e-01	-5.92291151e-01	-4.77276180e-02	-1.81321277e-20	-4.77276180e-02	4.77276180e-02
897             	9.54671858e-02	-5.44725355e-01	6.40192541e-01	-1.18491790e+00	-9.70725530e-02	-1.08784534e+00	4.95386395e-01	-5.92458948e-01	-4.77335929e-02	-1.81320754e-20	-4.77335929e-02	4.77335929e-02
898             	9.54976919e-02	-5.45072920e-01	6.40570612e-01	-1.18564353e+00	-9.71661493e-02	-1.08847738e+00	4.95655616e-01	-5.92821766e-01	-4.77488459e-02	-1.81320117e-20	-4.77488459e-02	4.77488459e-02
899             	9.54966620e-02	-5.45160447e-01	6.40657109e-01	-1.18581756e+00	-9.72021546e-02	-1.08861540e+00	4.95706624e-01	-5.92908778e-01	-4.77483310e-02	-1.81319395e-20	-4.77483310e-02	4.77483310e-02
900             	9.55005600e-02	-5.45304078e-01	6.40804638e-01	-1.18610872e+00	-9.72557926e-02	-1.08885292e+00	4.95798566e-01	-5.93054358e-01	-4.77502800e-02	-1.81318602e-20	-4.77502800e-02	4.77502800e-02
901             	9.55127417e-02	-5.45597269e-01	6.41110010e-01	-1.18670728e+00	-9.73568970e-02	-1.08935038e+00	4.95996743e-01	-5.93353640e-01	-4.77563708e-02	-1.81317925e-20	-4.77563708e-02	4.77563708e-02
902             	9.55100403e-02	-5.45686706e-01	6.41196746e-01	-1.18688345e+00	-9.73981770e-02	-1.08948528e+00	4.96043549e-01	-5.93441726e-01	-4.77550202e-02	-1.81317114e-20	-4.77550202e-02	4.77550202e-02
903             	9.55091643e-02	-5.45814791e-01	6.41323956e-01	-1.18713875e+00	-9.74552949e-02	-1.08968345e+00	4.96114079e-01	-5.93569373e-01	-4.77545821e-02	-1.81316241e-20	-4.77545821e-02	4.77545821e-02
904             	9.55082990e-02	-5.46103958e-01	6.41612257e-01	-1.18771621e+00	-9.75759916e-02	-1.09014022e+00	4.96282116e-01	-5.93858107e-01	-4.77541495e-02	-1.81315574e-20	-4.77541495e-02	4.77541495e-02
905             	9.55022224e-02	-5.46162734e-01	6.41664957e-01	-1.18782769e+00	-9.76099100e-02	-1.09021778e+00	4.96303936e-01	-5.93913846e-01	-4.77511112e-02	-1.81314680e-20	-4.77511112e-02	4.77511112e-02
906             	9.54989661e-02	-5.46261637e-01	6.41760603e-01	-1.18802224e+00	-9.76585824e-02	-1.09036366e+00	4.96352537e-01	-5.94011120e-01	-4.77494830e-02	-1.81313629e-20	-4.77494830e-02	4.77494830e-02
907             	9.54962624e-02	-5.46413122e-01	6.41909385e-01	-1.18832251e+00	-9.77269636e-02	-1.09059554e+00	4.96434290e-01	-5.94161253e-01	-4.77481312e-02	-1.81312717e-20	-4.77481312e-02	4.77481312e-02
908             	9.54954573e-02	-5.46582598e-01	6.42078055e-01	-1.18866065e+00	-9.77972612e-02	-1.09086339e+00	4.96533065e-01	-5.94330326e-01	-4.77477286e-02	-1.81311765e-20	-4.77477286e-02	4.77477286e-02
909             	9.55009115e-02	-5.46784004e-01	6.42284916e-01	-1.18906892e+00	-9.78694611e-02	-1.09119946e+00	4.96664999e-01	-5.94534460e-01	-4.77504558e-02	-1.81310720e-20	-4.77504558e-02	4.77504558e-02
910             	9.55284870e-02	-5.47141677e-01	6.42670164e-01	-1.18981184e+00	-9.79675420e-02	-1.09184430e+00	4.96938378e-01	-5.94905920e-01	-4.77642435e-02	-1.81309669e-20	-4.77642435e-02	4.77642435e-02
911             	9.55341373e-02	-5.47235576e-01	6.42769713e-01	-1.19000529e+00	-9.79938466e-02	-1.09201144e+00	4.97008798e-01	-5.95002644e-01	-4.77670687e-02	-1.81308637e-20	-4.77670687e-02	4.77670687e-02
912             	9.55546902e-02	-5.47399007e-01	6.42953697e-01	-1.19035270e+00	-9.80232162e-02	-1.09232949e+00	4.97153136e-01	-5.95176352e-01	-4.77773451e-02	-1.81307651e-20	-4.77773451e-02	4.77773451e-02
913             	9.56287076e-02	-5.47809025e-01	6.43437733e-01	-1.19124676e+00	-9.80719474e-02	-1.09317481e+00	4.97551432e-01	-5.95623379e-01	-4.78143538e-02	-1.81306685e-20	-4.78143538e-02	4.78143538e-02
914             	9.56422958e-02	-5.47926328e-01	6.43568624e-01	-1.19149495e+00	-9.80969148e-02	-1.09339804e+00	4.97650561e-01	-5.95747476e-01	-4.78211479e-02	-1.81305848e-20	-4.78211479e-02	4.78211479e-02
915             	9.56630109e-02	-5.48085117e-01	6.43748128e-01	-1.19183325e+00	-9.81311132e-02	-1.09370213e+00	4.97785510e-01	-5.95916623e-01	-4.78315055e-02	-1.81305215e-20	-4.78315055e-02	4.78315055e-02
916             	9.56891571e-02	-5.48301878e-01	6.43991035e-01	-1.19229291e+00	-9.81830212e-02	-1.09410989e+00	4.97963435e-01	-5.96146456e-01	-4.78445785e-02	-1.81304564e-20	-4.78445785e-02	4.78445785e-02
917             	9.57255695e-02	-5.48640427e-01	6.44365996e-01	-1.19300642e+00	-9.82697181e-02	-1.09473670e+00	4.98233493e-01	-5.96503212e-01	-4.78627847e-02	-1.81303974e-20	-4.78627847e-02	4.78627847e-02
918             	9.57251093e-02	-5.48723985e-01	6.44449094e-01	-1.19317308e+00	-9.83035272e-02	-1.09486955e+00	4.98283013e-01	-5.96586540e-01	-4.78625547e-02	-1.81303308e-20	-4.78625547e-02	4.78625547e-02
919             	9.57254313e-02	-5.48860555e-01	6.44585986e-01	-1.19344654e+00	-9.83593697e-02	-1.09508717e+00	4.98363901e-01	-5.96723270e-01	-4.78627156e-02	-1.81302680e-20	-4.78627156e-02	4.78627156e-02
920             	9.57220148e-02	-5.49010414e-01	6.44732428e-01	-1.19374284e+00	-9.84260723e-02	-1.09531677e+00	4.98445349e-01	-5.96871421e-01	-4.78610074e-02	-1.81302057e-20	-4.78610074e-02	4.78610074e-02
921             	9.57135764e-02	-5.49292351e-01	6.45005928e-01	-1.19429828e+00	-9.85504431e-02	-1.09574784e+00	4.98598696e-01	-5.97149139e-01	-4.78567882e-02	-1.81301545e-20	-4.78567882e-02	4.78567882e-02
922             	9.57072658e-02	-5.49371660e-01	6.45078926e-01	-1.19445059e+00	-9.85906156e-02	-1.09585997e+00	4.98634677e-01	-5.97225293e-01	-4.78536329e-02	-1.81300805e-20	-4.78536329e-02	4.78536329e-02
923             	9.57039194e-02	-5.49487199e-01	6.45191119e-01	-1.19467832e+00	-9.86432042e-02	-1.09603511e+00	4.98695955e-01	-5.97339159e-01	-4.78519597e-02	-1.81299929e-20	-4.78519597e-02	4.78519597e-02
924             	9.57011051e-02	-5.49643130e-01	6.45344235e-01	-1.19498736e+00	-9.87129699e-02	-1.09627439e+00	4.98780712e-01	-5.97493682e-01	-4.78505526e-02	-1.81299209e-20	-4.78505526e-02	4.78505526e-02
925             	9.56988149e-02	-5.49799288e-01	6.45498103e-01	-1.19529739e+00	-9.87830438e-02	-1.09651435e+00	4.98865652e-01	-5.97648696e-01	-4.78494075e-02	-1.81298506e-20	-4.78494075e-02	4.78494075e-02
926             	9.56986213e-02	-5.49951164e-01	6.45649785e-01	-1.19560095e+00	-9.88492281e-02	-1.09675172e+00	4.98951247e-01	-5.97800475e-01	-4.78493106e-02	-1.81297733e-20	-4.78493106e-02	4.78493106e-02
927             	9.57011269e-02	-5.50113617e-01	6.45814744e-01	-1.19592836e+00	-9.89158504e-02	-1.09701251e+00	4.99048331e-01	-5.97964181e-01	-4.78505634e-02	-1.81296944e-20	-4.78505634e-02	4.78505634e-02
928             	9.57059377e-02	-5.50284568e-01	6.45990506e-01	-1.19627507e+00	-9.89816805e-02	-1.09729339e+00	4.99155856e-01	-5.98137537e-01	-4.78529689e-02	-1.81296182e-20	-4.78529689e-02	4.78529689e-02
929             	9.57132217e-02	-5.50465537e-01	6.46178759e-01	-1.19664430e+00	-9.90466987e-02	-1.09759760e+00	4.99275449e-01	-5.98322148e-01	-4.78566109e-02	-1.81295422e-20	-4.78566109e-02	4.78566109e-02
930             	9.57410872e-02	-5.50845574e-01	6.46586661e-01	-1.19743223e+00	-9.91592643e-02	-1.09827297e+00	4.99556853e-01	-5.98716117e-01	-4.78705436e-02	-1.81294768e-20	-4.78705436e-02	4.78705436e-02
931             	9.57403482e-02	-5.50897746e-01	6.46638094e-01	-1.19753584e+00	-9.91793832e-02	-1.09835646e+00	4.99588537e-01	-5.98767920e-01	-4.78701741e-02	-1.81294011e-20	-4.78701741e-02	4.78701741e-02
932             	9.57489678e-02	-5.50995655e-01	6.46744623e-01	-1.19774028e+00	-9.92062047e-02	-1.09853407e+00	4.99663935e-01	-5.98870139e-01	-4.78744839e-02	-1.81293194e-20	-4.78744839e-02	4.78744839e-02
933             	9.57744270e-02	-5.51193185e-01	6.46967611e-01	-1.19816080e+00	-9.92488819e-02	-1.09891191e+00	4.99831516e-01	-5.99080398e-01	-4.78872135e-02	-1.81292413e-20	-4.78872135e-02	4.78872135e-02
934             	9.58278959e-02	-5.51543014e-01	6.47370910e-01	-1.19891392e+00	-9.93148614e-02	-1.09959906e+00	5.00142100e-01	-5.99456962e-01	-4.79139479e-02	-1.81291691e-20	-4.79139479e-02	4.79139479e-02
935             	9.58391186e-02	-5.51665700e-01	6.47504818e-01	-1.19917052e+00	-9.93479949e-02	-1.09982252e+00	5.00237264e-01	-5.99585259e-01	-4.79195593e-02	-1.81291068e-20	-4.79195593e-02	4.79195593e-02
936             	9.58532596e-02	-5.51821714e-01	6.47674974e-01	-1.19949669e+00	-9.93933406e-02	-1.10010335e+00	5.00355004e-01	-5.99748344e-01	-4.79266298e-02	-1.81290578e-20	-4.79266298e-02	4.79266298e-02
937             	9.58801054e-02	-5.52138087e-01	6.48018193e-01	-1.20015628e+00	-9.94904665e-02	-1.10066581e+00	5.00587674e-01	-6.00078140e-01	-4.79400527e-02	-1.81290261e-20	-4.79400527e-02	4.79400527e-02
938             	9.58805035e-02	-5.52241193e-01	6.48121696e-01	-1.20036289e+00	-9.95316058e-02	-1.10083128e+00	5.00649838e-01	-6.00181444e-01	-4.79402518e-02	-1.81289836e-20	-4.79402518e-02	4.79402518e-02
939             	9.58822918e-02	-5.52371342e-01	6.48253634e-01	-1.20062498e+00	-9.95825056e-02	-1.10104247e+00	5.00729982e-01	-6.00312488e-01	-4.79411459e-02	-1.81289240e-20	-4.79411459e-02	4.79411459e-02
940             	9.58907403e-02	-5.52690472e-01	6.48581213e-01	-1.20127168e+00	-9.96982874e-02	-1.10157340e+00	5.00937555e-01	-6.00635842e-01	-4.79453702e-02	-1.81288814e-20	-4.79453702e-02	4.79453702e-02
941             	9.58875992e-02	-5.52750092e-01	6.48637691e-01	-1.20138778e+00	-9.97251018e-02	-1.10166268e+00	5.00968790e-01	-6.00693891e-01	-4.79437996e-02	-1.81288230e-20	-4.79437996e-02	4.79437996e-02
942             	9.58917509e-02	-5.52861973e-01	6.48753724e-01	-1.20161570e+00	-9.97680170e-02	-1.10184768e+00	5.01039832e-01	-6.00807849e-01	-4.79458755e-02	-1.81287499e-20	-4.79458755e-02	4.79458755e-02
943             	9.59134753e-02	-5.53145822e-01	6.49059298e-01	-1.20220512e+00	-9.98606017e-02	-1.10234452e+00	5.01241958e-01	-6.01102560e-01	-4.79567377e-02	-1.81286914e-20	-4.79567377e-02	4.79567377e-02
944             	9.59171667e-02	-5.53245208e-01	6.49162375e-01	-1.20240758e+00	-9.98971794e-02	-1.10251040e+00	5.01306612e-01	-6.01203792e-01	-4.79585834e-02	-1.81286319e-20	-4.79585834e-02	4.79585834e-02
945             	9.59258505e-02	-5.53373502e-01	6.49299352e-01	-1.20267285e+00	-9.99411245e-02	-1.10273173e+00	5.01395302e-01	-6.01336427e-01	-4.79629253e-02	-1.81285650e-20	-4.79629253e-02	4.79629253e-02
946             	9.59582168e-02	-5.53736581e-01	6.49694798e-01	-1.20343138e+00	-1.00051755e-01	-1.10337962e+00	5.01663934e-01	-6.01715689e-01	-4.79791084e-02	-1.81285183e-20	-4.79791084e-02	4.79791084e-02
947             	9.59571109e-02	-5.53806637e-01	6.49763748e-01	-1.20357038e+00	-1.00082915e-01	-1.10348747e+00	5.01702277e-01	-6.01785192e-01	-4.79785555e-02	-1.81284601e-20	-4.79785555e-02	4.79785555e-02
948             	9.59584148e-02	-5.53913667e-01	6.49872082e-01	-1.20378575e+00	-1.00130334e-01	-1.10365541e+00	5.01762540e-01	-6.01892874e-01	-4.79792074e-02	-1.81283924e-20	-4.79792074e-02	4.79792074e-02
949             	9.59583200e-02	-5.54167342e-01	6.50125662e-01	-1.20429300e+00	-1.00243121e-01	-1.10404988e+00	5.01903381e-01	-6.02146502e-01	-4.79791600e-02	-1.81283454e-20	-4.79791600e-02	4.79791600e-02
950             	9.59542078e-02	-5.54235315e-01	6.50189523e-01	-1.20442484e+00	-1.00277300e-01	-1.10414754e+00	5.01935118e-01	-6.02212419e-01	-4.79771039e-02	-1.81282755e-20	-4.79771039e-02	4.79771039e-02
951             	9.59535647e-02	-5.54348071e-01	6.50301636e-01	-1.20464971e+00	-1.00328412e-01	-1.10432130e+00	5.01996442e-01	-6.02324854e-01	-4.79767824e-02	-1.81281929e-20	-4.79767824e-02	4.79767824e-02
952             	9.59569721e-02	-5.54595246e-01	6.50552218e-01	-1.20514746e+00	-1.00427003e-01	-1.10472046e+00	5.02146729e-01	-6.02573732e-01	-4.79784860e-02	-1.81281357e-20	-4.79784860e-02	4.79784860e-02
953             	9.59599207e-02	-5.54724158e-01	6.50684078e-01	-1.20540824e+00	-1.00471499e-01	-1.10493674e+00	5.02232619e-01	-6.02704118e-01	-4.79799603e-02	-1.81280711e-20	-4.79799603e-02	4.79799603e-02
954             	9.59870283e-02	-5.55011969e-01	6.50998997e-01	-1.20601097e+00	-1.00540907e-01	-1.10547006e+00	5.02464576e-01	-6.03005483e-01	-4.79935142e-02	-1.81279923e-20	-4.79935142e-02	4.79935142e-02
955             	9.60036741e-02	-5.55160267e-01	6.51163941e-01	-1.20632421e+00	-1.00572882e-01	-1.10575132e+00	5.02589221e-01	-6.03162104e-01	-4.80018371e-02	-1.81279178e-20	-4.80018371e-02	4.80018371e-02
956             	9.60537120e-02	-5.55459371e-01	6.51513083e-01	-1.20697245e+00	-1.00625002e-01	-1.10634745e+00	5.02861225e-01	-6.03486227e-01	-4.80268560e-02	-1.81278489e-20	-4.80268560e-02	4.80268560e-02
957             	9.60738270e-02	-5.55600873e-01	6.51674700e-01	-1.20727557e+00	-1.00656919e-01	-1.10661865e+00	5.02980868e-01	-6.03637787e-01	-4.80369135e-02	-1.81277877e-20	-4.80369135e-02	4.80369135e-02
958             	9.61168364e-02	-5.55888025e-01	6.52004861e-01	-1.20789289e+00	-1.00720072e-01	-1.10717281e+00	5.03226372e-01	-6.03946443e-01	-4.80584182e-02	-1.81277338e-20	-4.80584182e-02	4.80584182e-02
959             	9.61215200e-02	-5.55973300e-01	6.52094820e-01	-1.20806812e+00	-1.00748248e-01	-1.10731987e+00	5.03285812e-01	-6.04034060e-01	-4.80607600e-02	-1.81276695e-20	-4.80607600e-02	4.80607600e-02
960             	9.61299858e-02	-5.56114333e-01	6.52244319e-01	-1.20835865e+00	-1.00794733e-01	-1.10756392e+00	5.03384592e-01	-6.04179326e-01	-4.80649929e-02	-1.81275993e-20	-4.80649929e-02	4.80649929e-02
961             	9.61491380e-02	-5.56417652e-01	6.52566790e-01	-1.20898444e+00	-1.00889983e-01	-1.10809446e+00	5.03602238e-01	-6.04492221e-01	-4.80745690e-02	-1.81275254e-20	-4.80745690e-02	4.80745690e-02
962             	9.61498196e-02	-5.56513287e-01	6.52663106e-01	-1.20917639e+00	-1.00926412e-01	-1.10824998e+00	5.03661784e-01	-6.04588196e-01	-4.80749098e-02	-1.81274406e-20	-4.80749098e-02	4.80749098e-02
963             	9.61643705e-02	-5.56802178e-01	6.52966548e-01	-1.20976873e+00	-1.01024198e-01	-1.10874453e+00	5.03860165e-01	-6.04884363e-01	-4.80821853e-02	-1.81273526e-20	-4.80821853e-02	4.80821853e-02
964             	9.61630865e-02	-5.56867999e-01	6.53031085e-01	-1.20989908e+00	-1.01053446e-01	-1.10884564e+00	5.03896096e-01	-6.04949542e-01	-4.80815433e-02	-1.81272599e-20	-4.80815433e-02	4.80815433e-02
965             	9.61645058e-02	-5.56973528e-01	6.53138033e-01	-1.21011156e+00	-1.01101657e-01	-1.10900990e+00	5.03954123e-01	-6.05055781e-01	-4.80822529e-02	-1.81271565e-20	-4.80822529e-02	4.80822529e-02
966             	9.61653888e-02	-5.57220912e-01	6.53386301e-01	-1.21060721e+00	-1.01212116e-01	-1.10939510e+00	5.04091490e-01	-6.05303607e-01	-4.80826944e-02	-1.81270723e-20	-4.80826944e-02	4.80826944e-02
967             	9.61615770e-02	-5.57305080e-01	6.53466657e-01	-1.21077174e+00	-1.01251086e-01	-1.10952065e+00	5.04134783e-01	-6.05385869e-01	-4.80807885e-02	-1.81269624e-20	-4.80807885e-02	4.80807885e-02
968             	9.61609107e-02	-5.57437765e-01	6.53598676e-01	-1.21103644e+00	-1.01306120e-01	-1.10973032e+00	5.04212100e-01	-6.05518220e-01	-4.80804553e-02	-1.81268265e-20	-4.80804553e-02	4.80804553e-02
969             	9.61622843e-02	-5.57684496e-01	6.53846781e-01	-1.21153128e+00	-1.01404117e-01	-1.11012716e+00	5.04361522e-01	-6.05765639e-01	-4.80811422e-02	-1.81267063e-20	-4.80811422e-02	4.80811422e-02
970             	9.61611260e-02	-5.57784877e-01	6.53946003e-01	-1.21173088e+00	-1.01447475e-01	-1.11028341e+00	5.04417965e-01	-6.05865440e-01	-4.80805630e-02	-1.81265752e-20	-4.80805630e-02	4.80805630e-02
971             	9.61692000e-02	-5.58014944e-01	6.54184144e-01	-1.21219909e+00	-1.01534366e-01	-1.11066472e+00	5.04565178e-01	-6.06099544e-01	-4.80846000e-02	-1.81264377e-20	-4.80846000e-02	4.80846000e-02
972             	9.61717832e-02	-5.58106418e-01	6.54278201e-01	-1.21238462e+00	-1.01569844e-01	-1.11081478e+00	5.04622465e-01	-6.06192310e-01	-4.80858916e-02	-1.81262961e-20	-4.80858916e-02	4.80858916e-02
973             	9.61804450e-02	-5.58239989e-01	6.54420434e-01	-1.21266042e+00	-1.01615456e-01	-1.11104497e+00	5.04714755e-01	-6.06330211e-01	-4.80902225e-02	-1.81261452e-20	-4.80902225e-02	4.80902225e-02
974             	9.62073477e-02	-5.58540209e-01	6.54747557e-01	-1.21328777e+00	-1.01702173e-01	-1.11158559e+00	5.04941710e-01	-6.06643883e-01	-4.81036739e-02	-1.81260031e-20	-4.81036739e-02	4.81036739e-02
975             	9.62152260e-02	-5.58662015e-01	6.54877241e-01	-1.21353926e+00	-1.01736280e-01	-1.11180298e+00	5.05033347e-01	-6.06769628e-01	-4.81076130e-02	-1.81258497e-20	-4.81076130e-02	4.81076130e-02
976             	9.62563355e-02	-5.58988499e-01	6.55244834e-01	-1.21423333e+00	-1.01802150e-01	-1.11243118e+00	5.05314517e-01	-6.07116667e-01	-4.81281677e-02	-1.81256860e-20	-4.81281677e-02	4.81281677e-02
977             	9.62650652e-02	-5.59084980e-01	6.55350045e-01	-1.21443502e+00	-1.01826487e-01	-1.11260854e+00	5.05391025e-01	-6.07217512e-01	-4.81325326e-02	-1.81255288e-20	-4.81325326e-02	4.81325326e-02
978             	9.62987281e-02	-5.59334839e-01	6.55633567e-01	-1.21496841e+00	-1.01884369e-01	-1.11308404e+00	5.05599834e-01	-6.07484203e-01	-4.81493640e-02	-1.81253835e-20	-4.81493640e-02	4.81493640e-02
979             	9.63073964e-02	-5.59441060e-01	6.55748456e-01	-1.21518952e+00	-1.01917619e-01	-1.11327190e+00	5.05677139e-01	-6.07594758e-01	-4.81536982e-02	-1.81252360e-20	-4.81536982e-02	4.81536982e-02
980             	9.63297469e-02	-5.59711925e-01	6.56041672e-01	-1.21575360e+00	-1.02000919e-01	-1.11375268e+00	5.05875880e-01	-6.07876798e-01	-4.81648735e-02	-1.81250951e-20	-4.81648735e-02	4.81648735e-02
981             	9.63303354e-02	-5.59802842e-01	6.56133177e-01	-1.21593602e+00	-1.02036026e-01	-1.11389999e+00	5.05931984e-01	-6.07968009e-01	-4.81651677e-02	-1.81249378e-20	-4.81651677e-02	4.81651677e-02
982             	9.63326117e-02	-5.59935885e-01	6.56268497e-01	-1.21620438e+00	-1.02086980e-01	-1.11411740e+00	5.06015212e-01	-6.08102191e-01	-4.81663058e-02	-1.81247707e-20	-4.81663058e-02	4.81663058e-02
983             	9.63378264e-02	-5.60216288e-01	6.56554115e-01	-1.21677040e+00	-1.02191313e-01	-1.11457909e+00	5.06193888e-01	-6.08385202e-01	-4.81689132e-02	-1.81246116e-20	-4.81689132e-02	4.81689132e-02
984             	9.63363632e-02	-5.60324741e-01	6.56661104e-01	-1.21698585e+00	-1.02235338e-01	-1.11475051e+00	5.06257585e-01	-6.08492923e-01	-4.81681816e-02	-1.81244411e-20	-4.81681816e-02	4.81681816e-02
985             	9.63394126e-02	-5.60455521e-01	6.56794934e-01	-1.21725045e+00	-1.02284592e-01	-1.11496586e+00	5.06340636e-01	-6.08625227e-01	-4.81697063e-02	-1.81242544e-20	-4.81697063e-02	4.81697063e-02
986             	9.63512327e-02	-5.60703140e-01	6.57054372e-01	-1.21775751e+00	-1.02371041e-01	-1.11538647e+00	5.06507715e-01	-6.08878756e-01	-4.81756163e-02	-1.81240775e-20	-4.81756163e-02	4.81756163e-02
987             	9.63539209e-02	-5.60815507e-01	6.57169428e-01	-1.21798494e+00	-1.02414147e-01	-1.11557079e+00	5.06578321e-01	-6.08992468e-01	-4.81769604e-02	-1.81238937e-20	-4.81769604e-02	4.81769604e-02
988             	9.63598761e-02	-5.60960455e-01	6.57320331e-01	-1.21828079e+00	-1.02467079e-01	-1.11581371e+00	5.06673314e-01	-6.09140393e-01	-4.81799381e-02	-1.81236996e-20	-4.81799381e-02	4.81799381e-02
989             	9.63661098e-02	-5.61116480e-01	6.57482590e-01	-1.21859907e+00	-1.02525575e-01	-1.11607349e+00	5.06773960e-01	-6.09299535e-01	-4.81830549e-02	-1.81235074e-20	-4.81830549e-02	4.81830549e-02
990             	9.63777578e-02	-5.61413054e-01	6.57790812e-01	-1.21920387e+00	-1.02631777e-01	-1.11657209e+00	5.06970156e-01	-6.09601933e-01	-4.81888789e-02	-1.81233219e-20	-4.81888789e-02	4.81888789e-02
991             	9.63747645e-02	-5.61465888e-01	6.57840652e-01	-1.21930654e+00	-1.02656996e-01	-1.11664954e+00	5.06996274e-01	-6.09653270e-01	-4.81873823e-02	-1.81231125e-20	-4.81873823e-02	4.81873823e-02
992             	9.63756519e-02	-5.61553498e-01	6.57929149e-01	-1.21948265e+00	-1.02695102e-01	-1.11678755e+00	5.07046222e-01	-6.09741324e-01	-4.81878259e-02	-1.81228913e-20	-4.81878259e-02	4.81878259e-02
993             	9.63773070e-02	-5.61796317e-01	6.58173624e-01	-1.21996994e+00	-1.02798099e-01	-1.11717184e+00	5.07186871e-01	-6.09984970e-01	-4.81886535e-02	-1.81226889e-20	-4.81886535e-02	4.81886535e-02
994             	9.63746248e-02	-5.61870400e-01	6.58245025e-01	-1.22011542e+00	-1.02831867e-01	-1.11728356e+00	5.07225845e-01	-6.10057712e-01	-4.81873124e-02	-1.81224710e-20	-4.81873124e-02	4.81873124e-02
995             	9.63762622e-02	-5.61999730e-01	6.58375993e-01	-1.22037572e+00	-1.02884810e-01	-1.11749091e+00	5.07303051e-01	-6.10187862e-01	-4.81881311e-02	-1.81222339e-20	-4.81881311e-02	4.81881311e-02
996             	9.63845751e-02	-5.62299462e-01	6.58684037e-01	-1.22098350e+00	-1.02994339e-01	-1.11798916e+00	5.07497410e-01	-6.10491750e-01	-4.81922876e-02	-1.81220162e-20	-4.81922876e-02	4.81922876e-02
997             	9.63854559e-02	-5.62391425e-01	6.58776881e-01	-1.22116831e+00	-1.03025058e-01	-1.11814325e+00	5.07559095e-01	-6.10584153e-01	-4.81927279e-02	-1.81217795e-20	-4.81927279e-02	4.81927279e-02
998             	9.64135322e-02	-5.62674468e-01	6.59088000e-01	-1.22176247e+00	-1.03092251e-01	-1.11867022e+00	5.07788983e-01	-6.10881234e-01	-4.82067661e-02	-1.81215278e-20	-4.82067661e-02	4.82067661e-02
